Timestamp	Power	Income today	Measured income	Irradiation	Irradiation income today
2011-10-23 17:10:00	181	23.186			
2011-10-23 17:20:00	95	23.201			
2011-10-23 17:30:00	55	23.21			
2011-10-23 17:40:00	36	23.217			
2011-10-23 17:50:00	25	23.221			
2011-10-23 18:00:00		23.221			
2011-10-23 18:10:00		23.221			
2011-10-23 18:20:00		23.221			
2011-10-24 08:40:00					
2011-10-24 08:50:00					
2011-10-24 09:00:00					
2011-10-24 09:10:00	77				
2011-10-24 09:20:00	152				
2011-10-24 09:30:00	182				
2011-10-24 09:40:00	236				
2011-10-24 09:50:00	292				
2011-10-24 10:00:00	371	0.121			
2011-10-24 10:10:00	481	0.287			
2011-10-24 10:20:00	466	0.363			
2011-10-24 10:30:00	525	0.447			
2011-10-24 10:40:00	537	0.532			
2011-10-24 10:50:00	562	0.623			
2011-10-24 11:00:00	544	0.712			
2011-10-24 11:10:00	667	0.818			
2011-10-24 11:20:00	811	0.949			
2011-10-24 11:30:00	1005	1.11			
2011-10-24 11:40:00	1419	1.337			
2011-10-24 11:50:00	1929	1.649			
2011-10-24 12:00:00	2903	2.114			
2011-10-24 12:10:00	2983	2.593			
2011-10-24 12:20:00	4003	3.233			
2011-10-24 12:30:00	4029	3.879			
2011-10-24 12:40:00	4129	4.539			
2011-10-24 12:50:00	4024	5.183			
2011-10-24 13:00:00	4017	5.827			
2011-10-24 13:10:00	4061	6.475			
2011-10-24 13:20:00	4028	7.12			
2011-10-24 13:30:00	3988	7.76			
2011-10-24 13:40:00	3937	8.385			
2011-10-24 13:50:00	3865	9.007			
2011-10-24 14:00:00	3751	9.606			
2011-10-24 14:10:00	3576	10.176			
2011-10-24 14:20:00	3471	10.732			
2011-10-24 14:30:00	3341	11.269			
2011-10-24 14:40:00	3126	11.767			
2011-10-24 14:50:00	2959	12.24			
2011-10-24 15:00:00	2832	12.694			
2011-10-24 15:10:00	2698	13.125			
2011-10-24 15:20:00	2462	13.519			
2011-10-24 15:30:00	2214	13.873			
2011-10-24 15:40:00	2025	14.196			
2011-10-24 15:50:00	1779	14.483			
2011-10-24 16:00:00	1583	14.735			
2011-10-24 16:10:00	1288	14.94			
2011-10-24 16:20:00	1077	15.112			
2011-10-24 16:30:00	818	15.243			
2011-10-24 16:40:00	533	15.329			
2011-10-24 16:50:00	271	15.372			
2011-10-24 17:00:00	133	15.394			
2011-10-24 17:10:00	122	15.413			
2011-10-24 17:20:00	95	15.428			
2011-10-24 17:30:00	43	15.435			
2011-10-24 17:40:00		15.435			
2011-10-24 17:50:00		15.435			
2011-10-24 18:00:00		15.435			
2011-10-25 08:40:00					
2011-10-25 08:50:00					
2011-10-25 09:00:00	10				
2011-10-25 09:10:00	42				
2011-10-25 09:20:00	59				
2011-10-25 09:30:00	65				
2011-10-25 09:40:00	145				
2011-10-25 09:50:00	141				
2011-10-25 10:00:00	116				
2011-10-25 10:10:00	97				
2011-10-25 10:20:00	117				
2011-10-25 10:30:00	140	0.109			
2011-10-25 10:40:00	149	0.124			
2011-10-25 10:50:00	177	0.143			
2011-10-25 11:00:00	199	0.162			
2011-10-25 11:10:00	196	0.182			
2011-10-25 11:20:00	240	0.306			
2011-10-25 11:30:00	221	0.342			
2011-10-25 11:40:00	275	0.387			
2011-10-25 11:50:00	324	0.439			
2011-10-25 12:00:00	366	0.499			
2011-10-25 12:10:00	405	0.564			
2011-10-25 12:20:00	498	0.644			
2011-10-25 12:30:00	479	0.721			
2011-10-25 12:40:00	481	0.798			
2011-10-25 12:50:00	610	0.896			
2011-10-25 13:00:00	934	1.054			
2011-10-25 13:10:00	2321	1.429			
2011-10-25 13:20:00	2880	1.893			
2011-10-25 13:30:00	3535	2.458			
2011-10-25 13:40:00	3642	3.041			
2011-10-25 13:50:00	3633	3.622			
2011-10-25 14:00:00	3567	4.193			
2011-10-25 14:10:00	3451	4.745			
2011-10-25 14:20:00	3365	5.286			
2011-10-25 14:30:00	3201	5.795			
2011-10-25 14:40:00	2931	6.263			
2011-10-25 14:50:00	2827	6.716			
2011-10-25 15:00:00	1460	6.946			
2011-10-25 15:10:00	1194	7.136			
2011-10-25 15:20:00	678	7.247			
2011-10-25 15:30:00	737	7.367			
2011-10-25 15:40:00	918	7.515			
2011-10-25 15:50:00	613	7.612			
2011-10-25 16:00:00	1106	7.787			
2011-10-25 16:10:00	1382	8.007			
2011-10-25 16:20:00	1158	8.194			
2011-10-25 16:30:00	938	8.344			
2011-10-25 16:40:00	677	8.452			
2011-10-25 16:50:00	467	8.527			
2011-10-25 17:00:00	147	8.55			
2011-10-25 17:10:00	95	8.565			
2011-10-25 17:20:00	90	8.58			
2011-10-25 17:30:00	76	8.592			
2011-10-25 17:40:00	59	8.602			
2011-10-25 17:50:00	25	8.606			
2011-10-25 18:00:00		8.606			
2011-10-25 18:10:00		8.606			
2011-10-25 18:20:00		8.606			
2011-10-26 09:20:00					
2011-10-26 09:30:00					
2011-10-26 09:40:00					
2011-10-26 09:50:00					
2011-10-26 10:00:00	44				
2011-10-26 10:10:00	43				
2011-10-26 10:20:00	36				
2011-10-26 10:30:00	31				
2011-10-26 10:40:00	42				
2011-10-26 10:50:00	95				
2011-10-26 11:00:00	47				
2011-10-26 11:10:00	122				
2011-10-26 11:20:00	76				
2011-10-26 11:30:00	101				
2011-10-26 11:40:00	141				
2011-10-26 11:50:00	225	0.113			
2011-10-26 12:00:00	305	0.14			
2011-10-26 12:10:00	246	0.162			
2011-10-26 12:20:00	235	0.292			
2011-10-26 12:30:00	178	0.322			
2011-10-26 12:40:00	143	0.342			
2011-10-26 12:50:00	113	0.362			
2011-10-26 13:00:00	66	0.371			
2011-10-26 13:10:00	71	0.385			
2011-10-26 13:20:00	126	0.405			
2011-10-26 13:30:00	172	0.431			
2011-10-26 13:40:00	111	0.451			
2011-10-26 13:50:00	84	0.464			
2011-10-26 14:00:00	144	0.487			
2011-10-26 14:10:00	170	0.516			
2011-10-26 14:20:00	133	0.538			
2011-10-26 14:30:00	164	0.564			
2011-10-26 14:40:00	118	0.583			
2011-10-26 14:50:00	127	0.604			
2011-10-26 15:00:00	125	0.622			
2011-10-26 15:10:00	84	0.639			
2011-10-26 15:20:00	104	0.654			
2011-10-26 15:30:00	141	0.677			
2011-10-26 15:40:00	170	0.706			
2011-10-26 15:50:00	122	0.724			
2011-10-26 16:00:00	190	0.756			
2011-10-26 16:10:00	151	0.779			
2011-10-26 16:20:00	162	0.807			
2011-10-26 16:30:00	116	0.826			
2011-10-26 16:40:00	112	0.843			
2011-10-26 16:50:00	79	0.856			
2011-10-26 17:00:00	45	0.864			
2011-10-26 17:10:00	34	0.868			
2011-10-26 17:20:00	31	0.874			
2011-10-26 17:30:00	29	0.879			
2011-10-26 17:40:00		0.879			
2011-10-26 17:50:00		0.879			
2011-10-26 18:00:00		0.879			
2011-10-27 08:20:00					
2011-10-27 08:30:00					
2011-10-27 08:40:00					
2011-10-27 08:50:00	58				
2011-10-27 09:00:00	184				
2011-10-27 09:10:00	282				
2011-10-27 09:20:00	461				
2011-10-27 09:30:00	487	0.236			
2011-10-27 09:40:00	623	0.337			
2011-10-27 09:50:00	1093	0.512			
2011-10-27 10:00:00	1029	0.675			
2011-10-27 10:10:00	1491	0.903			
2011-10-27 10:20:00	1526	1.147			
2011-10-27 10:30:00	2312	1.519			
2011-10-27 10:40:00	3253	2.038			
2011-10-27 10:50:00	3013	2.517			
2011-10-27 11:00:00	1637	2.777			
2011-10-27 11:10:00	1445	3.009			
2011-10-27 11:20:00	990	3.168			
2011-10-27 11:30:00	652	3.272			
2011-10-27 11:40:00	655	3.378			
2011-10-27 11:50:00	1056	3.548			
2011-10-27 12:00:00	1737	3.825			
2011-10-27 12:10:00	1944	4.136			
2011-10-27 12:20:00	3247	4.66			
2011-10-27 12:30:00	2360	5.036			
2011-10-27 12:40:00	1583	5.292			
2011-10-27 12:50:00	1526	5.535			
2011-10-27 13:00:00	1396	5.759			
2011-10-27 13:10:00	1416	5.985			
2011-10-27 13:20:00	1339	6.201			
2011-10-27 13:30:00	1391	6.422			
2011-10-27 13:40:00	1362	6.641			
2011-10-27 13:50:00	1675	6.909			
2011-10-27 14:00:00	1694	7.18			
2011-10-27 14:10:00	1908	7.486			
2011-10-27 14:20:00	2195	7.836			
2011-10-27 14:30:00	1199	8.027			
2011-10-27 14:40:00	851	8.162			
2011-10-27 14:50:00	828	8.294			
2011-10-27 15:00:00	765	8.418			
2011-10-27 15:10:00	803	8.545			
2011-10-27 15:20:00	673	8.652			
2011-10-27 15:30:00	585	8.746			
2011-10-27 15:40:00	491	8.825			
2011-10-27 15:50:00	445	8.896			
2011-10-27 16:00:00	339	8.951			
2011-10-27 16:10:00	244	8.99			
2011-10-27 16:20:00	201	9.022			
2011-10-27 16:30:00	148	9.047			
2011-10-27 16:40:00	96	9.062			
2011-10-27 16:50:00	94	9.076			
2011-10-27 17:00:00	90	9.092			
2011-10-27 17:10:00	69	9.102			
2011-10-27 17:20:00	45	9.11			
2011-10-27 17:30:00	33	9.115			
2011-10-27 17:40:00		9.115			
2011-10-27 17:50:00		9.115			
2011-10-27 18:00:00		9.115			
2011-10-27 18:10:00		9.115			
2011-10-28 09:10:00					
2011-10-28 09:20:00					
2011-10-28 09:30:00					
2011-10-28 09:40:00	9				
2011-10-28 09:50:00	28				
2011-10-28 10:00:00					
2011-10-28 10:10:00					
2011-10-28 10:20:00					
2011-10-28 10:30:00					
2011-10-28 10:40:00					
2011-10-28 10:50:00	20				
2011-10-28 11:00:00	104				
2011-10-28 11:10:00	97				
2011-10-28 11:20:00	186				
2011-10-28 11:30:00	116				
2011-10-28 11:40:00	267				
2011-10-28 11:50:00	410	0.127			
2011-10-28 12:00:00	466	0.275			
2011-10-28 12:10:00	605	0.371			
2011-10-28 12:20:00	392	0.435			
2011-10-28 12:30:00	393	0.498			
2011-10-28 12:40:00	884	0.641			
2011-10-28 12:50:00	1515	0.884			
2011-10-28 13:00:00	1164	1.07			
2011-10-28 13:10:00	959	1.223			
2011-10-28 13:20:00	771	1.347			
2011-10-28 13:30:00	883	1.489			
2011-10-28 13:40:00	1443	1.725			
2011-10-28 13:50:00	3632	2.309			
2011-10-28 14:00:00	1140	2.489			
2011-10-28 14:10:00	1172	2.684			
2011-10-28 14:20:00	557	2.772			
2011-10-28 14:30:00	1643	3.042			
2011-10-28 14:40:00	2450	3.432			
2011-10-28 14:50:00	3133	3.933			
2011-10-28 15:00:00	2935	4.403			
2011-10-28 15:10:00	2773	4.846			
2011-10-28 15:20:00	2556	5.255			
2011-10-28 15:30:00	2372	5.634			
2011-10-28 15:40:00	2004	5.955			
2011-10-28 15:50:00	1688	6.224			
2011-10-28 16:00:00	1668	6.492			
2011-10-28 16:10:00	1507	6.733			
2011-10-28 16:20:00	1058	6.902			
2011-10-28 16:30:00	510	6.984			
2011-10-28 16:40:00	631	7.086			
2011-10-28 16:50:00	411	7.151			
2011-10-28 17:00:00	195	7.182			
2011-10-28 17:10:00	127	7.203			
2011-10-28 17:20:00	91	7.217			
2011-10-28 17:30:00	59	7.227			
2011-10-28 17:40:00	29	7.232			
2011-10-28 17:50:00	1	7.232			
2011-10-28 18:00:00		7.232			
2011-10-28 18:10:00		7.232			
2011-10-29 08:20:00					
2011-10-29 08:30:00					
2011-10-29 08:40:00	10				
2011-10-29 08:50:00	103				
2011-10-29 09:00:00	196				
2011-10-29 09:10:00	202				
2011-10-29 09:20:00	316				
2011-10-29 09:30:00	515	0.216			
2011-10-29 09:40:00	383	0.278			
2011-10-29 09:50:00	326	0.33			
2011-10-29 10:00:00	353	0.387			
2011-10-29 10:10:00	502	0.467			
2011-10-29 10:20:00	781	0.592			
2011-10-29 10:30:00	473	0.667			
2011-10-29 10:40:00	497	0.746			
2011-10-29 10:50:00	341	0.802			
2011-10-29 11:00:00	260	0.844			
2011-10-29 11:10:00	309	0.892			
2011-10-29 11:20:00	366	0.952			
2011-10-29 11:30:00	433	1.021			
2011-10-29 11:40:00	366	1.08			
2011-10-29 11:50:00	232	1.117			
2011-10-29 12:00:00	266	1.16			
2011-10-29 12:10:00	242	1.199			
2011-10-29 12:20:00	253	1.241			
2011-10-29 12:30:00	470	1.318			
2011-10-29 12:40:00	449	1.389			
2011-10-29 12:50:00	459	1.463			
2011-10-29 13:00:00	493	1.544			
2011-10-29 13:10:00	548	1.631			
2011-10-29 13:20:00	292	1.679			
2011-10-29 13:30:00	371	1.739			
2011-10-29 13:40:00	458	1.813			
2011-10-29 13:50:00	497	1.891			
2011-10-29 14:00:00	645	1.995			
2011-10-29 14:10:00	586	2.09			
2011-10-29 14:20:00	385	2.152			
2011-10-29 14:30:00	452	2.224			
2011-10-29 14:40:00	323	2.276			
2011-10-29 14:50:00	209	2.309			
2011-10-29 15:00:00	138	2.331			
2011-10-29 15:10:00	110	2.349			
2011-10-29 15:20:00	125	2.37			
2011-10-29 15:30:00	215	2.405			
2011-10-29 15:40:00	108	2.421			
2011-10-29 15:50:00	80	2.436			
2011-10-29 16:00:00	47	2.444			
2011-10-29 16:10:00	41	2.451			
2011-10-29 16:20:00	39	2.457			
2011-10-29 16:30:00	32	2.462			
2011-10-29 16:40:00		2.462			
2011-10-29 16:50:00		2.462			
2011-10-29 17:00:00		2.462			
2011-10-29 17:10:00		2.462			
2011-10-29 17:20:00		2.462			
2011-10-29 17:30:00		2.462			
2011-10-30 08:30:00	16				
2011-10-30 08:40:00	25				
2011-10-30 08:50:00					
2011-10-30 09:00:00					
2011-10-30 09:10:00	30				
2011-10-30 09:20:00	64				
2011-10-30 09:30:00	129				
2011-10-30 09:40:00	86				
2011-10-30 09:50:00	63				
2011-10-30 10:00:00	103				
2011-10-30 10:10:00	137				
2011-10-30 10:20:00	130				
2011-10-30 10:30:00	224	0.113			
2011-10-30 10:40:00	317	0.139			
2011-10-30 10:50:00	536	0.302			
2011-10-30 11:00:00	456	0.375			
2011-10-30 11:10:00	728	0.492			
2011-10-30 11:20:00	853	0.629			
2011-10-30 11:30:00	555	0.719			
2011-10-30 11:40:00	304	0.768			
2011-10-30 11:50:00	460	0.841			
2011-10-30 12:00:00	469	0.916			
2011-10-30 12:10:00	2614	1.337			
2011-10-30 12:20:00	1941	1.641			
2011-10-30 12:30:00	883	1.782			
2011-10-30 12:40:00	451	1.855			
2011-10-30 12:50:00	516	1.938			
2011-10-30 13:00:00	523	2.022			
2011-10-30 13:10:00	226	2.058			
2011-10-30 13:20:00	442	2.13			
2011-10-30 13:30:00	452	2.202			
2011-10-30 13:40:00	386	2.264			
2011-10-30 13:50:00	299	2.312			
2011-10-30 14:00:00	276	2.355			
2011-10-30 14:10:00	157	2.381			
2011-10-30 14:20:00	199	2.413			
2011-10-30 14:30:00	257	2.455			
2011-10-30 14:40:00	226	2.492			
2011-10-30 14:50:00	304	2.542			
2011-10-30 15:00:00	678	2.649			
2011-10-30 15:10:00	485	2.728			
2011-10-30 15:20:00	365	2.789			
2011-10-30 15:30:00	346	2.844			
2011-10-30 15:40:00	510	2.925			
2011-10-30 15:50:00	340	2.98			
2011-10-30 16:00:00	213	3.013			
2011-10-30 16:10:00	141	3.037			
2011-10-30 16:20:00	102	3.052			
2011-10-30 16:30:00	70	3.064			
2011-10-30 16:40:00	24	3.068			
2011-10-30 16:50:00		3.068			
2011-10-30 17:00:00		3.068			
2011-10-30 17:10:00		3.068			
2011-10-31 08:00:00					
2011-10-31 08:10:00					
2011-10-31 08:20:00					
2011-10-31 08:30:00					
2011-10-31 08:40:00					
2011-10-31 08:50:00					
2011-10-31 09:00:00	47				
2011-10-31 09:10:00	71				
2011-10-31 09:20:00	98				
2011-10-31 09:30:00	92				
2011-10-31 09:40:00	115				
2011-10-31 09:50:00	224				
2011-10-31 10:00:00	139				
2011-10-31 10:10:00	108	0.108			
2011-10-31 10:20:00	129	0.123			
2011-10-31 10:30:00	219	0.145			
2011-10-31 10:40:00	260	0.17			
2011-10-31 10:50:00	281	0.196			
2011-10-31 11:00:00	281	0.335			
2011-10-31 11:10:00	247	0.375			
2011-10-31 11:20:00	220	0.411			
2011-10-31 11:30:00	163	0.438			
2011-10-31 11:40:00	174	0.466			
2011-10-31 11:50:00	172	0.493			
2011-10-31 12:00:00	173	0.52			
2011-10-31 12:10:00	230	0.559			
2011-10-31 12:20:00	342	0.615			
2011-10-31 12:30:00	448	0.687			
2011-10-31 12:40:00	571	0.778			
2011-10-31 12:50:00	468	0.854			
2011-10-31 13:00:00	421	0.921			
2011-10-31 13:10:00	340	0.976			
2011-10-31 13:20:00	324	1.028			
2011-10-31 13:30:00	260	1.07			
2011-10-31 13:40:00	206	1.104			
2011-10-31 13:50:00	200	1.137			
2011-10-31 14:00:00	148	1.161			
2011-10-31 14:10:00	120	1.181			
2011-10-31 14:20:00	202	1.214			
2011-10-31 14:30:00	160	1.238			
2011-10-31 14:40:00	83	1.253			
2011-10-31 14:50:00	61	1.263			
2011-10-31 15:00:00	58	1.272			
2011-10-31 15:10:00	59	1.282			
2011-10-31 15:20:00	54	1.291			
2011-10-31 15:30:00	50	1.3			
2011-10-31 15:40:00	43	1.307			
2011-10-31 15:50:00	6	1.308			
2011-10-31 16:00:00		1.308			
2011-10-31 16:10:00		1.308			
2011-10-31 16:20:00		1.308			
2011-10-31 16:30:00		1.308			
2011-11-01 07:50:00					
2011-11-01 08:00:00					
2011-11-01 08:10:00					
2011-11-01 08:20:00	21				
2011-11-01 08:30:00	57				
2011-11-01 08:40:00	62				
2011-11-01 08:50:00	86				
2011-11-01 09:00:00	129				
2011-11-01 09:10:00	71				
2011-11-01 09:20:00	119				
2011-11-01 09:30:00	173				
2011-11-01 09:40:00	212	0.104			
2011-11-01 09:50:00	200	0.123			
2011-11-01 10:00:00	198	0.14			
2011-11-01 10:10:00	438	0.281			
2011-11-01 10:20:00	422	0.348			
2011-11-01 10:30:00	358	0.406			
2011-11-01 10:40:00	302	0.455			
2011-11-01 10:50:00	358	0.513			
2011-11-01 11:00:00	363	0.57			
2011-11-01 11:10:00	376	0.631			
2011-11-01 11:20:00	437	0.701			
2011-11-01 11:30:00	343	0.756			
2011-11-01 11:40:00	366	0.816			
2011-11-01 11:50:00	385	0.878			
2011-11-01 12:00:00	384	0.94			
2011-11-01 12:10:00	309	0.991			
2011-11-01 12:20:00	289	1.037			
2011-11-01 12:30:00	307	1.087			
2011-11-01 12:40:00	278	1.131			
2011-11-01 12:50:00	293	1.18			
2011-11-01 13:00:00	235	1.217			
2011-11-01 13:10:00	187	1.248			
2011-11-01 13:20:00	154	1.273			
2011-11-01 13:30:00	148	1.296			
2011-11-01 13:40:00	130	1.318			
2011-11-01 13:50:00	121	1.337			
2011-11-01 14:00:00	145	1.361			
2011-11-01 14:10:00	118	1.382			
2011-11-01 14:20:00	220	1.418			
2011-11-01 14:30:00	180	1.446			
2011-11-01 14:40:00	115	1.465			
2011-11-01 14:50:00	101	1.482			
2011-11-01 15:00:00	62	1.493			
2011-11-01 15:10:00	118	1.513			
2011-11-01 15:20:00	99	1.528			
2011-11-01 15:30:00	44	1.536			
2011-11-01 15:40:00		1.536			
2011-11-01 15:50:00		1.536			
2011-11-01 16:00:00		1.536			
2011-11-01 16:10:00		1.536			
2011-11-01 16:20:00		1.536			
2011-11-02 08:10:00					
2011-11-02 08:20:00					
2011-11-02 08:30:00					
2011-11-02 08:40:00					
2011-11-02 08:50:00					
2011-11-02 09:00:00	17				
2011-11-02 09:10:00	42				
2011-11-02 09:20:00	47				
2011-11-02 09:30:00	107				
2011-11-02 09:40:00	133				
2011-11-02 09:50:00	85				
2011-11-02 10:00:00	314				
2011-11-02 10:10:00	487	0.119			
2011-11-02 10:20:00	307	0.248			
2011-11-02 10:30:00	193	0.278			
2011-11-02 10:40:00	114	0.298			
2011-11-02 10:50:00	186	0.328			
2011-11-02 11:00:00	180	0.357			
2011-11-02 11:10:00	230	0.394			
2011-11-02 11:20:00	104	0.411			
2011-11-02 11:30:00	95	0.427			
2011-11-02 11:40:00	93	0.443			
2011-11-02 11:50:00	186	0.472			
2011-11-02 12:00:00	193	0.503			
2011-11-02 12:10:00	167	0.53			
2011-11-02 12:20:00	118	0.549			
2011-11-02 12:30:00	125	0.569			
2011-11-02 12:40:00	127	0.59			
2011-11-02 12:50:00	79	0.602			
2011-11-02 13:00:00	84	0.616			
2011-11-02 13:10:00	175	0.645			
2011-11-02 13:20:00	241	0.684			
2011-11-02 13:30:00	176	0.713			
2011-11-02 13:40:00	89	0.726			
2011-11-02 13:50:00	67	0.737			
2011-11-02 14:00:00	69	0.749			
2011-11-02 14:10:00	93	0.765			
2011-11-02 14:20:00	120	0.784			
2011-11-02 14:30:00	175	0.812			
2011-11-02 14:40:00	46	0.819			
2011-11-02 14:50:00	21	0.823			
2011-11-02 15:00:00	47	0.831			
2011-11-02 15:10:00	92	0.845			
2011-11-02 15:20:00	141	0.867			
2011-11-02 15:30:00	71	0.879			
2011-11-02 15:40:00	7	0.88			
2011-11-02 15:50:00		0.88			
2011-11-02 16:00:00		0.88			
2011-11-02 16:10:00		0.88			
2011-11-02 16:20:00		0.88			
2011-11-02 16:30:00		0.88			
2011-11-02 16:40:00		0.88			
2011-11-02 16:50:00		0.88			
2011-11-03 08:20:00					
2011-11-03 08:30:00					
2011-11-03 08:40:00					
2011-11-03 08:50:00					
2011-11-03 09:00:00					
2011-11-03 09:10:00	20				
2011-11-03 09:20:00	73				
2011-11-03 09:30:00	105				
2011-11-03 09:40:00	49				
2011-11-03 09:50:00	72				
2011-11-03 10:00:00	87				
2011-11-03 10:10:00	117				
2011-11-03 10:20:00	93				
2011-11-03 10:30:00	112				
2011-11-03 10:40:00	78				
2011-11-03 10:50:00	84				
2011-11-03 11:00:00	89	0.102			
2011-11-03 11:10:00	109	0.112			
2011-11-03 11:20:00	97	0.122			
2011-11-03 11:30:00	73	0.129			
2011-11-03 11:40:00	59	0.136			
2011-11-03 11:50:00	90	0.146			
2011-11-03 12:00:00	93	0.155			
2011-11-03 12:10:00	108	0.167			
2011-11-03 12:20:00	132	0.285			
2011-11-03 12:30:00	92	0.298			
2011-11-03 12:40:00	73	0.311			
2011-11-03 12:50:00	76	0.325			
2011-11-03 13:00:00	12	0.328			
2011-11-03 13:10:00	139	0.349			
2011-11-03 13:20:00	193	0.381			
2011-11-03 13:30:00	106	0.399			
2011-11-03 13:40:00	3	0.399			
2011-11-03 13:50:00	44	0.406			
2011-11-03 14:00:00	42	0.412			
2011-11-03 14:10:00	22	0.415			
2011-11-03 14:20:00	23	0.42			
2011-11-03 14:30:00	30	0.426			
2011-11-03 14:40:00	41	0.431			
2011-11-03 14:50:00	29	0.438			
2011-11-03 15:00:00		0.438			
2011-11-03 15:10:00		0.438			
2011-11-03 15:20:00		0.438			
2011-11-03 15:30:00		0.438			
2011-11-03 15:40:00		0.438			
2011-11-03 15:50:00		0.438			
2011-11-03 16:00:00		0.438			
2011-11-04 08:00:00					
2011-11-04 08:10:00					
2011-11-04 08:20:00					
2011-11-04 08:30:00	10				
2011-11-04 08:40:00	129				
2011-11-04 08:50:00	260				
2011-11-04 09:00:00	258				
2011-11-04 09:10:00	195				
2011-11-04 09:20:00	301	0.105			
2011-11-04 09:30:00	423	0.254			
2011-11-04 09:40:00	260	0.295			
2011-11-04 09:50:00	317	0.347			
2011-11-04 10:00:00	392	0.41			
2011-11-04 10:10:00	391	0.473			
2011-11-04 10:20:00	528	0.558			
2011-11-04 10:30:00	595	0.653			
2011-11-04 10:40:00	486	0.731			
2011-11-04 10:50:00	357	0.788			
2011-11-04 11:00:00	390	0.851			
2011-11-04 11:10:00	368	0.91			
2011-11-04 11:20:00	314	0.96			
2011-11-04 11:30:00	270	1.004			
2011-11-04 11:40:00	255	1.045			
2011-11-04 11:50:00	271	1.089			
2011-11-04 12:00:00	205	1.121			
2011-11-04 12:10:00	166	1.148			
2011-11-04 12:20:00	203	1.181			
2011-11-04 12:30:00	222	1.216			
2011-11-04 12:40:00	246	1.257			
2011-11-04 12:50:00	251	1.297			
2011-11-04 13:00:00	283	1.343			
2011-11-04 13:10:00	280	1.388			
2011-11-04 13:20:00	206	1.421			
2011-11-04 13:30:00	146	1.444			
2011-11-04 13:40:00	171	1.471			
2011-11-04 13:50:00	168	1.498			
2011-11-04 14:00:00	171	1.526			
2011-11-04 14:10:00	147	1.549			
2011-11-04 14:20:00	160	1.575			
2011-11-04 14:30:00	153	1.601			
2011-11-04 14:40:00	131	1.622			
2011-11-04 14:50:00	148	1.647			
2011-11-04 15:00:00	112	1.665			
2011-11-04 15:10:00	53	1.673			
2011-11-04 15:20:00	84	1.687			
2011-11-04 15:30:00	30	1.692			
2011-11-04 15:40:00		1.692			
2011-11-04 15:50:00		1.692			
2011-11-04 16:00:00		1.692			
2011-11-04 16:10:00	48	1.7			
